word,count
olho,1
cachaça;,1
aí/uol3/7cozinha,1
cheia,1
toque,1
"""selvagem""",1
reclamações,1
acredita,1
kebab.e,1
amigos,1
completaele,1
topoda,1
sabor.confira,1
inusitada,1
ladinho.,1
frigideira.não,1
abre.,1
lógica,1
bar.itáliaaperitivo-celebraçãoalmejas,1
porçõesver,1
"aí"".trata-se",1
"leão,",1
defumado,1
copo,1
famosas?,1
hourkakiage,1
"fecarotta,",1
"bacon,",1
estrada.,1
"ops,",1
porto-alegrense,1
nacional:,1
panelão.o,1
moradores,1
castelhanas,1
"pastel,",1
tailandesas,1
crítica,1
temperos,1
posicionar,1
aosanduíche,1
thiago,1
temperado,1
embutidos/carnes,1
amendoim,1
coco,1
(que,1
organizada,1
"estado,",1
pare,1
localidade,1
lenha,1
'meca,1
hash,1
define,1
transformar,1
nit-bar,1
catarinense.as,1
"convencional,",1
consumo,1
sociais,1
13,1
sonhou,1
"comida,",1
chamar,1
rápida?'.,1
'cozinha,1
pãozinho,1
mexidos,1
chamada,1
"confitadas,",1
d'água.receita,1
aventureiros,1
jeitosimagem:,1
"grossa,",1
"chaplu,",1
promovido,1
passeio.,1
pena.,1
chaleira,1
"—,",1
"basco,",1
"degustar"",",1
espanhola,1
"porongo,",1
"aspargos,",1
"""protege""",1
"porções"",",1
queno,1
casaco.,1
frioo,1
incomum,1
ouvir,1
"demorada,",1
"entrar,",1
"restaurante,",1
córrego,1
polegar,1
dedicar,1
cremosos,1
"dali,",1
"agora,",1
locais.veja,1
"pedro,",1
azeite.,1
feijoadaimagem:,1
estradaqueda,1
fermento.,1
"outro"",",1
cachoeiras,1
(bife,1
visita.pedro,1
lei,1
prestes,1
canudinho,1
comprimento,1
aí/uol6/7cozinha,1
ensinar,1
boleada,1
"porções.""as",1
"ovo,saladas,",1
atum,1
nampla,1
nome.cascata,1
"'secretas',",1
"mais,",1
"sábio"",",1
"mila,",1
"bruschettas,",1
sachê,1
"íngrime,",1
pontos,1
salão,1
"ritual,",1
espanhol.,1
brasa.brunch,1
avisa:o,1
acompanhar,1
adicione,1
chegam,1
acabam,1
fritos.,1
formam,1
parada,1
"brosso,",1
"kham,",1
comidinhas,1
deck.balanço,1
caramelizaimagem:,1
mão,1
porções20,1
variação,1
frango).há,1
especial,1
atrações,1
catarinenseestrada,1
vegetariana,1
atinge,1
servido,1
mesma,1
"resumo,",1
turistarna,1
próxima,1
fim,1
aí/uol7/7cozinha,1
ganha,1
arroz,1
nogueirao,1
"sul,",1
cozido,1
"'secretas',cânions",1
cultiva,1
onze,1
encanto,1
básicos,1
"vista,",1
inserir,1
pé,1
barzinho,1
macia.clique,1
wagnerimagem:,1
superando,1
mexa,1
mesma:,1
"sai,",1
"pastas,",1
deixar,1
vegetal,1
enfrentar,1
tradicional:feijoada,1
lenda,1
fernandes.e,1
"culturas,",1
50,1
viagens!cozinha,1
barbecue.turismo,1
"friozinhosustentável,",1
servir,1
"espetinhos,",1
esforço,1
ponto,1
atrativo,1
possível,1
"alemão,",1
"fenda,",1
"feliz!""",1
riozinho.,1
uruguaio;,1
vietnã,1
recebeu,1
catarinense,1
vinagre,1
usufruir,1
propõe,1
abaixo:sopa,1
privada.a,1
abertura,1
paradestinos,1
mercadosimagem:,1
escolher,1
"vegetal,",1
vários,1
batata),1
imagens,1
madeira.,1
uoltortilha,1
padeiropão,1
venezuelanas,1
pedaços.tapear,1
