word,count
peito,8
palmito,8
"quente,",8
acontecerão,8
(21),8
camarão.,8
paolo,8
individual,8
carro-chefe,8
servir,8
carré,8
faltar,8
aparecem,8
exceto,7
8);,7
trazendo,7
bernardo,7
pirarucu,7
day,7
"açúcar,",7
"vontade,",7
pisco,7
foodspot,7
2016,7
"assada,",7
empresas,7
minas,7
antônio,7
agradar,7
"beber,",7
famosas,7
clientes.,7
minutos,7
"pizzas,",7
caldas,7
gratuita!,7
pedidos,7
"quinta,",7
falafel,7
tropical,7
preto,7
simples,7
estampa,7
conhecidos,7
metros,7
forneria,7
siri,7
vegetais,7
consumir,7
brasileiro,7
gotas,7
ongs,7
macarrão,7
12);,7
hausen,7
aroma,7
drinques,7
estrutura,7
azeitonas,7
"oreo,",7
flores,7
"completo,",7
incluso,7
assada,7
"costela,",7
2°,7
cantina,7
love,7
infantil,7
práticas,7
áreas,7
viva,7
português,7
acompanhamento,7
flocos,7
trufa,7
visitante,7
boteco,7
tempo,7
atrações.,7
"picanha,",7
pessoa.,7
compre,7
criação,7
beterraba,7
galpão,7
funcionará,7
gostosuras,7
padoca,7
"brooklin,",7
domingo.,7
sugestões,7
central,7
serem,7
caldos,7
valorizar,7
imperdível,7
"(r$15,00);",7
tendo,7
grão,7
angus,7
caio,7
escolheu,7
"outros,",7
ragu,7
italianas,7
sexta-feira,7
saladas,7
cardápio:,7
uva,7
"azeites,",7
beneficente,7
"comer,",7
"japonesa,",7
esquina,7
mexicano,7
copacabana,7
sp.,7
francisco,7
referência,7
"presunto,",7
z,7
tour,7
lugar,7
"tatuapé,",7
trazem,7
licor,7
rubaiyat,7
rinconcito,7
quais,7
lascas,7
tipicamente,7
"grande,",7
"quarta-feira,",7
"carnes,",7
quesito,7
08,7
cobradas,7
boca,7
icônico,7
soft,7
oferecidas,7
copos,7
"doação,",7
"receitas,",7
"expositores,",7
salsichão,7
rodízio,7
"leopoldina,",7
"arroz,",7
salame,7
dedicada,7
comandada,7
inclusos,7
vinícola,7
cadillac,7
"tônica,",7
doações,7
genoveva,7
"frito,",7
paulistano,7
